time,sample,family,O2
00:07:51,CD,C,29.1611779684068
00:07:52,CD,C,28.8615942947956
00:07:53,CD,C,29.5457881972995
00:07:54,CD,C,28.8026465455242
00:07:55,CD,C,29.6463920696069
00:07:56,CD,C,29.6137267336691
00:07:57,CD,C,29.2221155928858
00:07:58,CD,C,28.5537298169255
00:07:59,CD,C,28.6953302127325
00:08:00,CD,C,28.4697488819832
00:08:01,CD,C,28.6500855554935
00:08:02,CD,C,28.1062336934254
00:08:03,CD,C,28.1563287211341
00:08:04,CD,C,28.5979088931228
00:08:05,CD,C,27.8783837340669
00:08:06,CD,C,27.9214814785667
00:08:07,CD,C,28.4121932572277
00:08:08,CD,C,27.5011578575912
00:08:09,CD,C,27.2080556858105
00:08:10,CD,C,27.4313657866956
00:08:11,CD,C,27.4622915010413
00:08:12,CD,C,27.1806740637552
00:08:13,CD,C,27.127392563198
00:08:14,CD,C,26.8636245874377
00:08:15,CD,C,26.4473805692615
00:08:16,CD,C,27.2879804530697
00:08:17,CD,C,26.9449828046838
00:08:18,CD,C,26.5117008855046
00:08:19,CD,C,26.1268877326869
00:08:20,CD,C,25.5612613520891
00:08:21,CD,C,26.0828453568996
00:08:22,CD,C,25.7156793006897
00:08:23,CD,C,25.3208220677599
00:08:24,CD,C,25.9406706854798
00:08:25,CD,C,25.5727138263218
00:08:26,CD,C,25.036411044187
00:08:27,CD,C,25.6164184136256
00:08:28,CD,C,25.0531879240534
00:08:29,CD,C,24.419430570381
00:08:30,CD,C,24.7717264533757
00:08:31,CD,C,24.7727635973794
00:08:32,CD,C,24.5472993044792
00:08:33,CD,C,23.9196315677462
00:08:34,CD,C,24.1977709699926
00:08:35,CD,C,23.4827248836388
00:08:36,CD,C,23.878031549177
00:08:37,CD,C,23.0998583926235
00:08:38,CD,C,23.1234288508367
00:08:39,CD,C,23.2227898270134
00:08:40,CD,C,22.9745959484208
00:08:41,CD,C,23.1749956736479
00:08:42,CD,C,22.9956003210592
00:08:43,CD,C,22.5060363455708
00:08:44,CD,C,22.7383939642439
00:08:45,CD,C,22.5229449140767
00:08:46,CD,C,22.2456459725151
00:08:47,CD,C,22.5880597084584
00:08:48,CD,C,22.4163128874967
00:08:49,CD,C,21.7938205342458
00:08:50,CD,C,21.3265061231927
00:08:51,CD,C,21.0774373543994
00:08:52,CD,C,21.8426029745982
00:08:53,CD,C,21.069525407485
00:08:54,CD,C,21.388177829554
00:08:55,CD,C,21.2167230944485
00:08:56,CD,C,20.0945359535798
00:08:57,CD,C,20.855005262722
00:08:58,CD,C,20.5704998569741
00:08:59,CD,C,19.9822994870259
00:09:00,CD,C,20.5145160111672
00:09:01,CD,C,19.8441787373296
00:09:02,CD,C,19.6934219204789
00:09:03,CD,C,19.3060662014326
00:09:04,CD,C,19.9866305823302
00:09:05,CD,C,18.8535751369593
00:09:06,CD,C,18.7020515162257
00:09:07,CD,C,18.4310597953093
00:09:08,CD,C,19.1512947837476
00:09:09,CD,C,18.3508048927013
00:09:10,CD,C,18.8022886284177
00:09:11,CD,C,17.9507905452009
00:09:12,CD,C,17.9002651621032
00:09:13,CD,C,17.4608404634844
00:09:14,CD,C,18.2986262624423
00:09:15,CD,C,17.2674203833784
00:09:16,CD,C,18.0279104964043
00:09:17,CD,C,17.6548283850888
00:09:18,CD,C,16.7214885418365
00:09:19,CD,C,17.3296402849266
00:09:20,CD,C,16.9705136274876
00:09:21,CD,C,16.5431953902261
00:09:22,CD,C,16.8482060550564
00:09:23,CD,C,16.9806749779531
00:09:24,CD,C,16.1657678530299
00:09:25,CD,C,15.6207765504413
00:09:26,CD,C,15.4849384609252
00:09:27,CD,C,16.1492883868106
00:09:28,CD,C,15.925564632146
00:09:29,CD,C,16.0741774260483
00:09:30,CD,C,15.2461244217485
00:09:31,CD,C,15.4072203066512
00:09:32,CD,C,15.2110457440167
00:09:33,CD,C,15.4801957409105
00:09:34,CD,C,15.1554787819429
00:09:35,CD,C,14.6651091440683
00:09:36,CD,C,14.7599533269232
00:09:37,CD,C,14.5755817211231
00:09:38,CD,C,13.8037412198206
00:09:39,CD,C,14.0129000810799
00:09:40,CD,C,14.0515282838446
00:09:41,CD,C,13.1666856495452
00:09:42,CD,C,13.0433922619295
00:09:43,CD,C,12.9058114110176
00:09:44,CD,C,13.37305025138
00:09:45,CD,C,12.8339821025452
00:09:46,CD,C,13.2676858637321
00:09:47,CD,C,12.4577913352244
00:09:48,CD,C,13.3126583892924
00:09:49,CD,C,12.808145100456
00:09:50,CD,C,12.4730686711453
00:09:51,CD,C,12.047308940762
00:09:52,CD,C,11.8284247870164
00:09:53,CD,C,11.7870152699484
00:09:54,CD,C,12.0834675518635
00:09:55,CD,C,11.1979483628601
00:09:56,CD,C,11.1678596512487
00:09:57,CD,C,11.3177614763568
00:09:58,CD,C,11.8188048770956
00:09:59,CD,C,10.9340467394751
00:00:00,IN,C,49.403480933141
00:00:01,IN,C,49.3574132319802
00:00:02,IN,C,49.7228566676904
00:00:03,IN,C,50.155792253357
00:00:04,IN,C,50.1049890361846
00:00:05,IN,C,49.617232411393
00:00:06,IN,C,49.9199663174983
00:00:07,IN,C,49.6480945127061
00:00:08,IN,C,48.9447765624389
00:00:09,IN,C,49.037569161089
00:00:10,IN,C,48.7218364573848
00:00:11,IN,C,49.6854586762471
00:00:12,IN,C,49.4117800656133
00:00:13,IN,C,48.6415861523399
00:00:14,IN,C,48.6538790922648
00:00:15,IN,C,48.2188733013289
00:00:16,IN,C,48.958527893651
00:00:17,IN,C,48.3981119436897
00:00:18,IN,C,48.4894238320771
00:00:19,IN,C,48.6294062255448
00:00:20,IN,C,47.5171730762751
00:00:21,IN,C,47.4695487591748
00:00:22,IN,C,48.4130192487717
00:00:23,IN,C,47.8595943807746
00:00:24,IN,C,47.4620138894795
00:00:25,IN,C,48.0034385890634
00:00:26,IN,C,47.8738368550156
00:00:27,IN,C,47.5578908538192
00:00:28,IN,C,47.6131276352915
00:00:29,IN,C,47.3905555875531
00:00:30,IN,C,47.6028460199409
00:00:31,IN,C,47.1595596543816
00:00:32,IN,C,47.1818520435341
00:00:33,IN,C,46.7307474186759
00:00:34,IN,C,46.7224571273683
00:00:35,IN,C,46.5313389647679
00:00:36,IN,C,46.6994885214437
00:00:37,IN,C,46.3623240517191
00:00:38,IN,C,47.2787853785436
00:00:39,IN,C,46.8686916546447
00:00:40,IN,C,46.9257406862841
00:00:41,IN,C,47.2190813649741
00:00:42,IN,C,46.6359922076776
00:00:43,IN,C,46.6037772802743
00:00:44,IN,C,46.2989321975982
00:00:45,IN,C,46.1259157643573
00:00:46,IN,C,46.7101905156684
00:00:47,IN,C,46.5812681656062
00:00:48,IN,C,46.0572953515324
00:00:49,IN,C,46.4687875248036
00:00:50,IN,C,46.1824161555999
00:00:51,IN,C,46.3173482417416
00:00:52,IN,C,45.5312229184627
00:00:53,IN,C,45.9838668969559
00:00:54,IN,C,45.4596276020637
00:00:55,IN,C,45.8987190648825
00:00:56,IN,C,45.614451807626
00:00:57,IN,C,45.5277791451387
00:00:58,IN,C,45.3530172202366
00:00:59,IN,C,45.6469224416187
00:01:00,IN,C,44.7701160490887
00:01:01,IN,C,45.6889815454651
00:01:02,IN,C,45.3382222867757
00:01:03,IN,C,45.248505576616
00:01:04,IN,C,45.2099866508504
00:01:05,IN,C,44.5796453973183
00:01:06,IN,C,45.2612482718934
00:01:07,IN,C,44.5176546637617
00:01:08,IN,C,44.7297062803614
00:01:09,IN,C,44.6302631904831
00:01:10,IN,C,44.0870883504295
00:01:11,IN,C,45.0290251311187
00:01:12,IN,C,44.9316948041498
00:01:13,IN,C,44.1682216546583
00:01:14,IN,C,44.5157891615285
00:01:15,IN,C,44.0968395621412
00:01:16,IN,C,44.8131916978199
00:01:17,IN,C,44.5343248071789
00:01:18,IN,C,44.3552213168318
00:01:19,IN,C,44.4358965167297
00:01:20,IN,C,44.2357533770972
00:01:21,IN,C,43.9067096287649
00:01:22,IN,C,44.1078106618657
00:01:23,IN,C,43.3974623703475
00:01:24,IN,C,43.960413312724
00:01:25,IN,C,43.3919665261061
00:01:26,IN,C,44.0510379466955
00:01:27,IN,C,43.8758528954982
00:01:28,IN,C,43.7138116622882
00:01:29,IN,C,43.7061210335677
00:01:30,IN,C,43.0304264421926
00:01:31,IN,C,43.7373613615777
00:01:32,IN,C,42.6921808563336
00:01:33,IN,C,43.4780756382341
00:01:34,IN,C,42.6772549334889
00:01:35,IN,C,43.1576934912124
00:01:36,IN,C,42.8608259251129
00:01:37,IN,C,42.81437806959
00:01:38,IN,C,43.2115142538744
00:01:39,IN,C,42.7641147925956
00:01:40,IN,C,42.895786456705
00:01:41,IN,C,42.5940960868511
00:01:42,IN,C,42.6154872576862
00:01:43,IN,C,41.9233957526336
00:01:44,IN,C,42.3102476585624
00:01:45,IN,C,41.761937872113
00:01:46,IN,C,41.6981670260884
00:01:47,IN,C,42.4381659961409
00:01:48,IN,C,42.2620376770983
00:01:49,IN,C,42.3904535928817
00:01:50,IN,C,42.1929953595092
00:01:51,IN,C,41.9104976887521
00:01:52,IN,C,42.0436036204778
00:01:53,IN,C,41.3386381993927
00:01:54,IN,C,41.3928377722296
00:01:55,IN,C,42.1453018462087
00:01:56,IN,C,41.7976606104134
00:01:57,IN,C,41.5436411893261
00:01:58,IN,C,41.3685480332838
00:01:59,IN,C,41.5143664717131
00:02:00,IN,C,41.6731567127485
00:02:01,IN,C,41.4284797201101
00:02:02,IN,C,40.8943653889395
00:02:03,IN,C,41.4511258659489
00:02:04,IN,C,41.7309093285012
00:02:05,IN,C,41.3530288128744
00:02:06,IN,C,41.2066048546209
00:02:07,IN,C,41.776902026987
00:02:08,IN,C,41.8802554631564
00:02:09,IN,C,40.7097931865188
00:02:10,IN,C,40.7614139253332
00:02:11,IN,C,41.6791847032941
00:02:12,IN,C,41.1204517487253
00:02:13,IN,C,41.0683396036769
00:02:14,IN,C,41.7554987041442
00:02:15,IN,C,40.5911711823488
00:02:16,IN,C,41.1663756465963
00:02:17,IN,C,40.9682129484224
00:02:18,IN,C,41.6600965505219
00:02:19,IN,C,40.9694639456342
00:02:20,IN,C,40.8294678721591
00:02:21,IN,C,40.5803864223096
00:02:22,IN,C,40.6396561903222
00:02:23,IN,C,41.0567216324094
00:02:24,IN,C,40.9261064936011
00:02:25,IN,C,41.4120378887947
00:02:26,IN,C,40.8829456206276
00:02:27,IN,C,41.323874227609
00:02:28,IN,C,40.5386719511017
00:02:29,IN,C,40.5385442490946
00:02:30,IN,C,41.1083591579846
00:02:31,IN,C,40.5801414955925
00:02:32,IN,C,40.5325055500209
00:02:33,IN,C,40.985259527884
00:02:34,IN,C,41.1341482008785
00:02:35,IN,C,41.1983716820474
00:02:36,IN,C,41.0935496050171
00:02:37,IN,C,41.1228588781688
00:02:38,IN,C,40.6956576793022
00:02:39,IN,C,41.1694355252828
00:02:40,IN,C,40.7486147484571
00:02:41,IN,C,40.6314285380725
00:02:42,IN,C,41.0906741951682
00:02:43,IN,C,40.535388347156
00:02:44,IN,C,41.0947763168603
00:02:45,IN,C,41.3464870935787
00:02:46,IN,C,41.0434928832255
00:02:47,IN,C,41.3799098468196
00:02:48,IN,C,41.4726970513292
00:02:49,IN,C,41.2913485260751
00:02:50,IN,C,40.3428049198553
00:02:51,IN,C,40.6175371390168
00:02:52,IN,C,41.3681906563692
00:02:53,IN,C,40.8997700301592
00:02:54,IN,C,40.8530180412136
00:02:55,IN,C,40.4245293551978
00:02:56,IN,C,40.4902303543926
00:02:57,IN,C,40.5269078029503
00:02:58,IN,C,40.8567570659646
00:02:59,IN,C,41.3104268488918
00:03:00,IN,C,41.3318003724903
00:03:01,IN,C,41.3483832771663
00:03:02,IN,C,40.6779973228366
00:03:03,IN,C,40.732019092146
00:03:04,IN,C,40.6387882146218
00:03:05,IN,C,41.2552467511331
00:03:06,IN,C,40.5025706208737
00:03:07,IN,C,40.5824747639333
00:03:08,IN,C,41.10275807639
00:03:09,IN,C,41.2843749430847
00:03:10,IN,C,40.1221339337544
00:03:11,IN,C,40.1505439745409
00:03:12,IN,C,41.1283283513316
00:03:13,IN,C,40.5794752418471
00:03:14,IN,C,40.3124410951116
00:03:15,IN,C,40.8190258615387
00:03:16,IN,C,40.4391468402797
00:03:17,IN,C,41.081235089246
00:03:18,IN,C,40.2048485462682
00:03:19,IN,C,41.1520046210175
00:03:20,IN,C,40.2382898654246
00:03:21,IN,C,40.7921448385862
00:03:22,IN,C,40.5445982272455
00:03:23,IN,C,40.4541838949395
00:03:24,IN,C,40.9276831032688
00:03:25,IN,C,40.4786745747661
00:03:26,IN,C,40.0236524020562
00:03:27,IN,C,40.3090213586016
00:03:28,IN,C,41.0178213520477
00:03:29,IN,C,39.9739256366788
00:03:30,IN,C,40.5227931983599
00:03:31,IN,C,40.7297742033338
00:03:32,IN,C,40.6260650346147
00:03:33,IN,C,40.7343986346608
00:03:34,IN,C,40.6111337669546
00:03:35,IN,C,40.3249204293376
00:03:36,IN,C,40.446976329727
00:03:37,IN,C,40.8607069612293
00:03:38,IN,C,39.9167071824836
00:03:39,IN,C,40.3875810510552
00:03:40,IN,C,39.9534188523161
00:03:41,IN,C,40.053027010463
00:03:42,IN,C,40.7132850730325
00:03:43,IN,C,40.3860526263377
00:03:44,IN,C,40.8210581759716
00:03:45,IN,C,39.9226860279791
00:03:46,IN,C,39.9752404350926
00:03:47,IN,C,40.7388766402732
00:03:48,IN,C,40.4454154115455
00:03:49,IN,C,40.7137455360898
00:03:50,IN,C,40.5658752120333
00:03:51,IN,C,40.2286390102717
00:03:52,IN,C,40.7816495445539
00:03:53,IN,C,39.9103804183557
00:03:54,IN,C,39.8444592103826
00:03:55,IN,C,40.0155029296225
00:03:56,IN,C,40.3809967071565
00:03:57,IN,C,40.6396821927279
00:03:58,IN,C,39.7489639788767
00:03:59,IN,C,39.8352655272451
00:04:00,IN,C,39.8177768242333
00:04:01,IN,C,40.1027237280976
00:04:02,IN,C,39.9537283634242
00:04:03,IN,C,40.0434176938435
00:04:04,IN,C,39.4604083334923
00:04:05,IN,C,39.6194480287525
00:04:06,IN,C,39.3615185341916
00:04:07,IN,C,40.0855144506591
00:04:08,IN,C,39.4387290001988
00:04:09,IN,C,39.3307558104126
00:04:10,IN,C,39.338364858922
00:04:11,IN,C,39.2096026971857
00:04:12,IN,C,38.9939702516946
00:04:13,IN,C,39.2344705146651
00:04:14,IN,C,39.4637966383201
00:04:15,IN,C,39.1348376944652
00:04:16,IN,C,38.9442630312435
00:04:17,IN,C,38.5641908221946
00:04:18,IN,C,39.256846930656
00:04:19,IN,C,38.5324759056936
00:04:20,IN,C,38.3698557051082
00:04:21,IN,C,38.592727833729
00:04:22,IN,C,38.1885064010768
00:04:23,IN,C,38.6782361984551
00:04:24,IN,C,38.103679905493
00:04:25,IN,C,38.3867289984974
00:04:26,IN,C,37.7752381607372
00:04:27,IN,C,38.6165530543295
00:04:28,IN,C,38.677865954817
00:04:29,IN,C,38.0876636652805
00:04:30,IN,C,37.9099799388656
00:04:31,IN,C,37.8226813778887
00:04:32,IN,C,38.1717323207009
00:04:33,IN,C,37.6969265914273
00:04:34,IN,C,37.1808919842145
00:04:35,IN,C,38.0358933893792
00:04:36,IN,C,38.026378645362
00:04:37,IN,C,37.2190926342176
00:04:38,IN,C,37.2846497602704
00:04:39,IN,C,37.0646848236192
00:04:40,IN,C,37.2112349981462
00:04:41,IN,C,37.2872256079747
00:04:42,IN,C,37.6057532234214
00:04:43,IN,C,36.6802334993282
00:04:44,IN,C,37.0387029011908
00:04:45,IN,C,37.0196730785284
00:04:46,IN,C,36.2945783097548
00:04:47,IN,C,37.1371909404463
00:04:48,IN,C,36.43665083827
00:04:49,IN,C,36.9773677987413
00:04:50,IN,C,36.488149807177
00:04:51,IN,C,36.3153951768275
00:04:52,IN,C,36.5595848005746
00:04:53,IN,C,36.8313296457341
00:04:54,IN,C,35.9286388264596
00:04:55,IN,C,36.5510896087289
00:04:56,IN,C,35.8087062496396
00:04:57,IN,C,35.8161583811718
00:04:58,IN,C,36.0453181533855
00:04:59,IN,C,36.2270548541849
00:05:00,IN,C,35.4358588167324
00:05:01,IN,C,36.1545882557415
00:05:02,IN,C,35.2439779883185
00:05:03,IN,C,36.0136179616648
00:05:04,IN,C,35.0509403804328
00:05:05,IN,C,35.5350934819368
00:05:06,IN,C,35.8564442386007
00:05:07,IN,C,35.2878456445537
00:05:08,IN,C,34.8772798529991
00:05:09,IN,C,35.5223212990182
00:05:10,IN,C,35.4644760453384
00:05:11,IN,C,34.613454382429
00:05:12,IN,C,35.4261088436788
00:05:13,IN,C,34.618069672434
00:05:14,IN,C,34.566645265317
00:05:15,IN,C,34.365868000357
00:05:16,IN,C,34.6111076706561
00:05:17,IN,C,34.1330247018997
00:05:18,IN,C,35.0691284826575
00:05:19,IN,C,34.1661813065066
00:05:20,IN,C,34.8502583996087
00:05:21,IN,C,34.1873887442717
00:05:22,IN,C,34.1565730772684
00:05:23,IN,C,34.1222147125561
00:05:24,IN,C,34.6305171332171
00:05:25,IN,C,34.6671142420618
00:05:26,IN,C,33.4824100722484
00:05:27,IN,C,33.4709823222795
00:05:28,IN,C,34.18136391826
00:05:29,IN,C,34.0175397969823
00:05:30,IN,C,33.9518115340811
00:05:31,IN,C,33.2251660117997
00:05:32,IN,C,34.0074491232789
00:05:33,IN,C,33.249567070064
00:05:34,IN,C,33.3872868791455
00:05:35,IN,C,33.7785256670128
00:05:36,IN,C,33.7489337019932
00:05:37,IN,C,33.5436499232774
00:05:38,IN,C,33.0161312004007
00:05:39,IN,C,33.5340904991567
00:05:40,IN,C,32.6840551507191
00:05:41,IN,C,32.8264203493985
00:05:42,IN,C,33.3149692872148
00:05:43,IN,C,32.8284524368701
00:05:44,IN,C,33.3026746737456
00:05:45,IN,C,32.621997557174
00:05:46,IN,C,32.6384985413906
00:05:47,IN,C,32.7564759328381
00:05:48,IN,C,33.0057028472559
00:05:49,IN,C,31.8564409624641
00:05:50,IN,C,32.9378289008957
00:05:51,IN,C,32.3987943087742
00:05:52,IN,C,32.6723505776874
00:05:53,IN,C,32.7376607306267
00:05:54,IN,C,31.8700151319915
00:05:55,IN,C,32.3211452614154
00:05:56,IN,C,32.1283846762808
00:05:57,IN,C,32.1955684714008
00:05:58,IN,C,31.8125506970169
00:05:59,IN,C,31.906834061918
00:06:00,IN,C,31.7924575842955
00:06:01,IN,C,32.3106474812069
00:06:02,IN,C,31.4159129610037
00:06:03,IN,C,31.9431549194715
00:06:04,IN,C,31.0988823546241
00:06:05,IN,C,31.1996440415981
00:06:06,IN,C,31.9930203723072
00:06:07,IN,C,31.2518715753009
00:06:08,IN,C,31.5689098370426
00:06:09,IN,C,31.0457662147947
00:06:10,IN,C,31.6639243690091
00:06:11,IN,C,31.0272083695025
00:06:12,IN,C,31.5668894309651
00:06:13,IN,C,31.7865762351238
00:06:14,IN,C,31.6688521678711
00:06:15,IN,C,31.1330251380947
00:06:16,IN,C,31.7615506304568
00:06:17,IN,C,31.9179959549703
00:06:18,IN,C,31.8945880439261
00:06:19,IN,C,30.9675379872445
00:06:20,IN,C,31.8356705255923
00:06:21,IN,C,31.7755816633924
00:06:22,IN,C,30.6793888326839
00:06:23,IN,C,30.6486515605921
00:06:24,IN,C,30.8363481173385
00:06:25,IN,C,31.3699805664917
00:06:26,IN,C,31.4709418119944
00:06:27,IN,C,31.0974082189687
00:06:28,IN,C,31.0383753343555
00:06:29,IN,C,31.2156261211325
00:06:30,IN,C,30.9647388587764
00:06:31,IN,C,31.2889441218279
00:06:32,IN,C,31.3383483720058
00:06:33,IN,C,30.9680507660884
00:06:34,IN,C,31.5166816578281
00:06:35,IN,C,30.8112001544824
00:06:36,IN,C,31.1473835692763
00:06:37,IN,C,31.555047454221
00:06:38,IN,C,30.8012427203368
00:06:39,IN,C,31.2272630201658
00:06:40,IN,C,30.5371371980756
00:06:41,IN,C,31.2916677810245
00:06:42,IN,C,30.446051636337
00:06:43,IN,C,30.6030583530646
00:06:44,IN,C,30.8065291271521
00:06:45,IN,C,31.0469550562992
00:06:46,IN,C,30.8198853478731
00:06:47,IN,C,31.3128050037618
00:06:48,IN,C,31.0942860382561
00:06:49,IN,C,30.1951127836427
00:06:50,IN,C,30.5411599164769
00:06:51,IN,C,30.9550550121748
00:06:52,IN,C,30.316142096829
00:06:53,IN,C,30.0888779159558
00:06:54,IN,C,30.9382768277927
00:06:55,IN,C,30.5903396263629
00:06:56,IN,C,30.0235377391705
00:06:57,IN,C,31.0859126547251
00:06:58,IN,C,30.3150893797991
00:06:59,IN,C,30.5677293654419
00:07:00,IN,C,30.1458592171662
00:07:01,IN,C,31.0978584945078
00:07:02,IN,C,30.9734604972284
00:07:03,IN,C,29.9904483399218
00:07:04,IN,C,30.9502796435587
00:07:05,IN,C,30.7432574380973
00:07:06,IN,C,29.8879618288795
00:07:07,IN,C,29.9859194037345
00:07:08,IN,C,30.3487484140156
00:07:09,IN,C,29.8207454555497
00:07:10,IN,C,29.9914187069805
00:07:11,IN,C,30.7357747734341
00:07:12,IN,C,30.7056122828086
00:07:13,IN,C,30.3281141607827
00:07:14,IN,C,29.9908573468946
00:07:15,IN,C,29.7216205685193
00:07:16,IN,C,30.238192987607
00:07:17,IN,C,30.6389218381388
00:07:18,IN,C,30.5241991935074
00:07:19,IN,C,30.3263075876751
00:07:20,IN,C,30.4124576207946
00:07:21,IN,C,29.8512987144049
00:07:22,IN,C,30.468301924107
00:07:23,IN,C,29.5417593880303
00:07:24,IN,C,30.2149609842078
00:07:25,IN,C,30.3389421011056
00:07:26,IN,C,30.1719046893258
00:07:27,IN,C,30.3545921358003
00:07:28,IN,C,29.5019944527835
00:07:29,IN,C,29.7441720560835
00:07:30,IN,C,29.6571946059059
00:07:31,IN,C,29.4785267421675
00:07:32,IN,C,30.439082568015
00:07:33,IN,C,29.8055436512143
00:07:34,IN,C,29.4420717673989
00:07:35,IN,C,29.6758086343903
00:07:36,IN,C,30.3837223704574
00:07:37,IN,C,29.9675711366012
00:07:38,IN,C,29.8445558448912
00:07:39,IN,C,29.4142427832472
00:07:40,IN,C,29.8483479156737
00:07:41,IN,C,29.2488272208361
00:07:42,IN,C,29.9187962052978
00:07:43,IN,C,29.6401330564731
00:07:44,IN,C,29.8666932862806
00:07:45,IN,C,29.1990330955527
00:07:46,IN,C,29.5918573105215
00:07:47,IN,C,29.3151405935504
00:07:48,IN,C,29.1229063338783
00:07:49,IN,C,29.619261966646
00:07:50,IN,C,30.0550676709761
00:07:51,IN,C,29.8975715697282
00:07:52,IN,C,28.9335449626856
00:07:53,IN,C,29.8069327958727
00:07:54,IN,C,29.5432582279181
00:07:55,IN,C,29.1428092802
00:07:56,IN,C,29.5556238714239
00:07:57,IN,C,29.0019643182042
00:07:58,IN,C,29.1763999425421
00:07:59,IN,C,28.3477252342757
00:08:00,IN,C,28.2908878946133
00:08:01,IN,C,28.9099903908348
00:08:02,IN,C,28.2432972923942
00:08:03,IN,C,28.2184052026254
00:08:04,IN,C,28.4918141733508
00:08:05,IN,C,28.8849593535845
00:08:06,IN,C,28.4566207706006
00:08:07,IN,C,27.9729275753856
00:08:08,IN,C,27.6468059795202
00:08:09,IN,C,27.352797932299
00:08:10,IN,C,27.719993054152
00:08:11,IN,C,28.0934645014173
00:08:12,IN,C,27.6752988613451
00:08:13,IN,C,27.4024022758165
00:08:14,IN,C,27.2234658499288
00:08:15,IN,C,27.5340742404495
00:08:16,IN,C,27.1864370294651
00:08:17,IN,C,26.698568782179
00:08:18,IN,C,26.0636854177841
00:08:19,IN,C,26.6646903908262
00:08:20,IN,C,26.4656450972225
00:08:21,IN,C,26.0176015797218
00:08:22,IN,C,26.2258281623042
00:08:23,IN,C,25.4180588293731
00:08:24,IN,C,25.1588948049376
00:08:25,IN,C,26.1130559121865
00:08:26,IN,C,25.424218702272
00:08:27,IN,C,24.9400606949253
00:08:28,IN,C,25.619673857677
00:08:29,IN,C,25.4951485277289
00:08:30,IN,C,25.4162094849179
00:08:31,IN,C,24.4789768454518
00:08:32,IN,C,24.2512247393621
00:08:33,IN,C,24.8585803378969
00:08:34,IN,C,24.1468841969513
00:08:35,IN,C,24.6911010532068
00:08:36,IN,C,23.4521182094942
00:08:37,IN,C,23.7174087975298
00:08:38,IN,C,23.1871426253586
00:08:39,IN,C,23.4789869672507
00:08:40,IN,C,22.9244061367357
00:08:41,IN,C,23.503032450902
00:08:42,IN,C,22.5014491761569
00:08:43,IN,C,22.6737126631079
00:08:44,IN,C,22.749853532505
00:08:45,IN,C,22.4920564754979
00:08:46,IN,C,22.4110419731582
00:08:47,IN,C,22.2027433372911
00:08:48,IN,C,22.4846902407465
00:08:49,IN,C,22.279120586311
00:08:50,IN,C,21.8140087037802
00:08:51,IN,C,21.450179963127
00:08:52,IN,C,21.2049613130498
00:08:53,IN,C,20.9191683015888
00:08:54,IN,C,21.2784431573919
00:08:55,IN,C,21.5966979754023
00:08:56,IN,C,20.9455830063419
00:08:57,IN,C,20.7768063749748
00:08:58,IN,C,21.2510394496356
00:08:59,IN,C,20.6007434947742
00:09:00,IN,C,20.2068137277126
00:09:01,IN,C,20.0619682055057
00:09:02,IN,C,20.0946401691037
00:09:03,IN,C,19.986400975645
00:09:04,IN,C,19.3537581115698
00:09:05,IN,C,19.9308192900001
00:09:06,IN,C,19.3327056950391
00:09:07,IN,C,19.2173034654314
00:09:08,IN,C,19.151140857042
00:09:09,IN,C,18.7030008875844
00:09:10,IN,C,18.4864686981736
00:09:11,IN,C,18.5836674891256
00:09:12,IN,C,18.9327729207189
00:09:13,IN,C,18.3823686690609
00:09:14,IN,C,17.9054673357357
00:09:15,IN,C,18.3629188914156
00:09:16,IN,C,17.7648661873489
00:09:17,IN,C,17.993348951272
00:09:18,IN,C,17.3295037385026
00:09:19,IN,C,18.3153069593776
00:09:20,IN,C,17.7493627444555
00:09:21,IN,C,17.195151642204
00:09:22,IN,C,17.2009501857162
00:09:23,IN,C,17.6773286551529
00:09:24,IN,C,16.7831159459601
00:09:25,IN,C,17.0260459853393
00:09:26,IN,C,16.5556080856299
00:09:27,IN,C,16.9357179499052
00:09:28,IN,C,16.1172052701638
00:09:29,IN,C,16.4539688396784
00:09:30,IN,C,15.8962306278225
00:09:31,IN,C,15.9994201362414
00:09:32,IN,C,16.421874152699
00:09:33,IN,C,15.9740830886223
00:09:34,IN,C,15.4167384250017
00:09:35,IN,C,15.3107795411531
00:09:36,IN,C,15.6075463280705
00:09:37,IN,C,15.5989235736004
00:09:38,IN,C,15.2674477506817
00:09:39,IN,C,15.2057842651652
00:09:40,IN,C,14.6232206029038
00:09:41,IN,C,14.5819574160536
00:09:42,IN,C,14.3671713380059
00:09:43,IN,C,14.6865815695174
00:09:44,IN,C,14.0929292522983
00:09:45,IN,C,13.9123286616371
00:09:46,IN,C,14.5093856378447
00:09:47,IN,C,13.65479004091
00:09:48,IN,C,13.6947755047388
00:09:49,IN,C,13.2392220048175
00:09:50,IN,C,13.637046749572
00:09:51,IN,C,13.2071499663626
00:09:52,IN,C,13.2894989155128
00:09:53,IN,C,13.0699495158659
00:09:54,IN,C,12.7115470561373
00:09:55,IN,C,12.1285322407109
00:09:56,IN,C,12.0951774588309
00:09:57,IN,C,12.6830137402878
00:09:58,IN,C,11.7662638821441
00:09:59,IN,C,11.5570347714645
00:00:00,FC,C,49.7168689967133
00:00:01,FC,C,49.8281819332197
00:00:02,FC,C,49.3432303802654
00:00:03,FC,C,49.7614355970524
00:00:04,FC,C,49.9802566327311
00:00:05,FC,C,49.8693455452062
00:00:06,FC,C,50.1663163148567
00:00:07,FC,C,49.4034991556354
00:00:08,FC,C,49.9362214209825
00:00:09,FC,C,49.1754172431424
00:00:10,FC,C,49.1920108105913
